source_row,strategy,asset,symbol,side,opened_at,closed_at,timeframe_minutes,entry_price,exit_price,max_favorable_price,max_adverse_price,mfe_gross_eur,mae_gross_eur,mfe_net_eur,mae_net_eur,mfe_at_utc,mae_at_utc,full_candles_used,excursion_quality,algorithm_version,generated_utc
6404,combo_adaptive,BANK,BANKUSDTM,LONG,2026-07-30T08:00:00+00:00,2026-07-30T09:15:00+00:00,60,0.11294,0.0993872,0.11816,0.0993872,3.8516026208606364,-10.000000000000004,3.7064806895521025,-10.133333333333336,2026-07-30T08:00:00+00:00,2026-07-30T09:15:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T10:13:05.287727+00:00
6405,combo_adaptive,BANK,BANKUSDTM,LONG,2026-07-30T08:00:00+00:00,2026-07-30T09:15:00+00:00,60,0.11294,0.0993872,0.11816,0.0993872,3.8516026208606364,-10.000000000000004,3.7064806895521025,-10.133333333333336,2026-07-30T08:00:00+00:00,2026-07-30T09:15:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T10:13:05.288054+00:00
6406,combo_adaptive,BANK,BANKUSDTM,LONG,2026-07-30T08:00:00+00:00,2026-07-30T09:15:00+00:00,60,0.11294,0.0993872,0.11816,0.0993872,3.8516026208606364,-10.000000000000004,3.7064806895521025,-10.133333333333336,2026-07-30T08:00:00+00:00,2026-07-30T09:15:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T10:13:05.288314+00:00
6428,combo_adaptive,BANK,BANKUSDTM,LONG,2026-07-30T09:00:00+00:00,2026-07-30T09:30:00+00:00,60,0.09448,0.09448,0.09448,0.09448,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-07-30T09:00:00+00:00,2026-07-30T09:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T11:12:25.055235+00:00
6429,combo_adaptive,BANK,BANKUSDTM,LONG,2026-07-30T09:00:00+00:00,2026-07-30T09:30:00+00:00,60,0.09448,0.10575399999999999,0.10575399999999999,0.09448,9.943903471634203,0.0,9.81057013830087,-0.12582611677670463,2026-07-30T09:30:00+00:00,2026-07-30T09:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T11:12:25.055576+00:00
6430,combo_adaptive,BANK,BANKUSDTM,LONG,2026-07-30T09:00:00+00:00,2026-07-30T09:30:00+00:00,60,0.09448,0.09448,0.09448,0.09448,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-07-30T09:00:00+00:00,2026-07-30T09:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T11:12:25.055845+00:00
6431,combo_adaptive,BANK,BANKUSDTM,LONG,2026-07-30T09:00:00+00:00,2026-07-30T09:30:00+00:00,60,0.09448,0.09448,0.09448,0.09448,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-07-30T09:00:00+00:00,2026-07-30T09:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T11:12:25.056059+00:00
6538,combo_adaptive,MU,MUUSDTM,SHORT,2026-07-29T21:00:00+00:00,2026-07-30T12:30:00+00:00,60,737.51,785.9007082613,706.75,785.9007082613,6.356592227148698,-10.0,6.1254100780560305,-10.243851772870972,2026-07-29T21:00:00+00:00,2026-07-30T12:30:00+00:00,15,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T13:12:50.079810+00:00
6539,combo_adaptive,MU,MUUSDTM,SHORT,2026-07-29T21:00:00+00:00,2026-07-30T12:30:00+00:00,60,737.51,785.9007082613,706.75,785.9007082613,6.356592227148698,-10.0,6.1254100780560305,-10.243851772870972,2026-07-29T21:00:00+00:00,2026-07-30T12:30:00+00:00,15,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T13:12:50.080624+00:00
6540,combo_adaptive,MU,MUUSDTM,SHORT,2026-07-29T21:00:00+00:00,2026-07-30T12:30:00+00:00,60,737.51,785.9007082613,706.75,785.9007082613,6.356592227148698,-10.0,6.1254100780560305,-10.243851772870972,2026-07-29T21:00:00+00:00,2026-07-30T12:30:00+00:00,15,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T13:12:50.081381+00:00
6541,combo_adaptive,MU,MUUSDTM,SHORT,2026-07-29T21:00:00+00:00,2026-07-30T12:30:00+00:00,60,737.51,785.9007082613,706.75,785.9007082613,6.356592227148698,-10.0,6.1254100780560305,-10.243851772870972,2026-07-29T21:00:00+00:00,2026-07-30T12:30:00+00:00,15,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T13:12:50.082056+00:00
6594,combo_adaptive,TAO,TAOUSDTM,SHORT,2026-07-24T14:08:35+00:00,2026-07-30T14:08:49+00:00,60,188.6,188.6,183.32,201.3,18.096349360586096,-43.52720395444009,17.076592655405918,-44.59625950227229,2026-07-28T01:00:00+00:00,2026-07-27T03:00:00+00:00,143,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T14:12:41.657906+00:00
6595,combo_adaptive,TAO,TAOUSDTM,SHORT,2026-07-24T14:08:35+00:00,2026-07-30T14:08:49+00:00,60,188.6,188.6,183.32,201.3,18.096349360586096,-43.52720395444009,17.076592655405918,-44.59625950227229,2026-07-28T01:00:00+00:00,2026-07-27T03:00:00+00:00,143,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T14:12:41.660844+00:00
6596,combo_adaptive,TAO,TAOUSDTM,SHORT,2026-07-24T14:08:35+00:00,2026-07-30T14:08:49+00:00,60,188.6,188.6,183.32,201.3,18.096349360586096,-43.52720395444009,17.076592655405918,-44.59625950227229,2026-07-28T01:00:00+00:00,2026-07-27T03:00:00+00:00,143,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T14:12:41.663714+00:00
6603,combo_adaptive,DOGE,DOGEUSDTM,SHORT,2026-07-30T00:00:00+00:00,2026-07-30T13:45:00+00:00,60,0.0704,0.0704,0.0696,0.0707,7.6195803220498775,-2.8573426207686214,6.552839076962907,-3.932465404209847,2026-07-30T05:00:00+00:00,2026-07-30T01:00:00+00:00,13,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T14:12:41.075210+00:00
6606,combo_adaptive,HYPE,HYPEUSDTM,SHORT,2026-07-29T23:00:00+00:00,2026-07-30T14:00:00+00:00,60,54.239,53.845992451952995,52.857,54.4,11.542460877738828,-1.3446716362633648,10.824286546693383,-2.0731931604140903,2026-07-30T13:00:00+00:00,2026-07-30T01:00:00+00:00,15,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T15:13:10.371315+00:00
6607,combo_adaptive,HYPE,HYPEUSDTM,SHORT,2026-07-29T23:00:00+00:00,2026-07-30T14:00:00+00:00,60,54.239,53.845992451952995,52.857,54.4,11.542460877738828,-1.3446716362633648,10.824286546693383,-2.0731931604140903,2026-07-30T13:00:00+00:00,2026-07-30T01:00:00+00:00,15,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T15:13:10.374899+00:00
6609,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T13:00:00+00:00,2026-07-30T14:00:00+00:00,60,0.08304,0.08304,0.07534,0.0868,7.727199743095696,-3.7732819524727033,7.600048169556839,-3.9096339113680147,2026-07-30T13:00:00+00:00,2026-07-30T13:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T15:13:09.720196+00:00
6683,combo_adaptive,ADA,ADAUSDTM,LONG,2026-07-30T13:00:00+00:00,2026-07-30T15:00:00+00:00,60,0.16833,0.1747687083483,0.1747687083483,0.16553,20.000005228689783,-8.697398858750454,19.16341485732209,-9.511462143131228,2026-07-30T15:00:00+00:00,2026-07-30T13:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T16:13:41.408073+00:00
6684,combo_adaptive,ADA,ADAUSDTM,LONG,2026-07-30T13:00:00+00:00,2026-07-30T15:00:00+00:00,60,0.16833,0.1747687083483,0.1747687083483,0.16553,20.000005228689783,-8.697398858750454,19.16341485732209,-9.511462143131228,2026-07-30T15:00:00+00:00,2026-07-30T13:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T16:13:41.408448+00:00
6685,combo_adaptive,ADA,ADAUSDTM,LONG,2026-07-30T13:00:00+00:00,2026-07-30T15:00:00+00:00,60,0.16833,0.1747687083483,0.1747687083483,0.16553,20.000005228689783,-8.697398858750454,19.16341485732209,-9.511462143131228,2026-07-30T15:00:00+00:00,2026-07-30T13:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T16:13:41.409795+00:00
6686,combo_adaptive,ADA,ADAUSDTM,LONG,2026-07-30T13:00:00+00:00,2026-07-30T15:00:00+00:00,60,0.16833,0.1747687083483,0.1747687083483,0.16553,20.000005228689783,-8.697398858750454,19.16341485732209,-9.511462143131228,2026-07-30T15:00:00+00:00,2026-07-30T13:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T16:13:41.410080+00:00
6705,combo_adaptive,HYPE,HYPEUSDTM,SHORT,2026-07-29T20:00:00+00:00,2026-07-30T15:45:00+00:00,60,53.215,54.5164600976,52.857,54.5164600976,2.7507566360289157,-9.999999999999996,2.1066149532504737,-10.654219058709614,2026-07-30T13:00:00+00:00,2026-07-30T15:45:00+00:00,19,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T16:13:42.035943+00:00
6718,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T14:00:00+00:00,2026-07-30T16:30:00+00:00,60,0.07698,0.06937800000000001,0.06888,0.08475,8.7685113016368,-8.411275656014547,8.635631650370726,-8.558613006893898,2026-07-30T15:00:00+00:00,2026-07-30T14:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T17:13:00.473533+00:00
6732,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T13:00:00+00:00,2026-07-30T16:45:00+00:00,60,0.08304,0.0631104,0.0631104,0.0868,20.000000000000007,-3.7732819524727033,19.866666666666674,-3.9282273603082847,2026-07-30T16:45:00+00:00,2026-07-30T13:00:00+00:00,3,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T17:13:00.474016+00:00
6733,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T13:00:00+00:00,2026-07-30T16:45:00+00:00,60,0.08304,0.0631104,0.0631104,0.0868,20.000000000000007,-3.7732819524727033,19.866666666666674,-3.9282273603082847,2026-07-30T16:45:00+00:00,2026-07-30T13:00:00+00:00,3,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T17:13:00.474353+00:00
6761,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T16:00:00+00:00,2026-07-30T17:45:00+00:00,60,0.06366,0.0712992,0.06077,0.07167,3.783118651167658,-10.48539114043356,3.6601876715333193,-10.619090806703069,2026-07-30T16:00:00+00:00,2026-07-30T16:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T18:12:25.097087+00:00
6762,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T16:00:00+00:00,2026-07-30T17:45:00+00:00,60,0.06366,0.0712992,0.06077,0.07167,3.783118651167658,-10.48539114043356,3.6601876715333193,-10.619090806703069,2026-07-30T16:00:00+00:00,2026-07-30T16:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T18:12:25.097423+00:00
6763,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T16:00:00+00:00,2026-07-30T17:45:00+00:00,60,0.06366,0.0712992,0.06077,0.07167,3.783118651167658,-10.48539114043356,3.6601876715333193,-10.619090806703069,2026-07-30T16:00:00+00:00,2026-07-30T16:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T18:12:25.097723+00:00
6784,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T17:00:00+00:00,2026-07-30T20:15:00+00:00,60,0.06976,0.060364,0.0541,0.07138,18.706995412844037,-1.9352064220183447,18.580080572640334,-2.079827450165855,2026-07-30T19:00:00+00:00,2026-07-30T17:00:00+00:00,3,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-30T21:13:05.601734+00:00
6828,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T15:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.06824,0.06824,0.0541,0.08179,17.267487299726447,-16.546991012114116,17.147967956232897,-16.69356193825714,2026-07-30T19:00:00+00:00,2026-07-30T15:00:00+00:00,9,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T01:12:49.763154+00:00
6829,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T15:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.06824,0.06824,0.0541,0.08179,17.267487299726447,-16.546991012114116,17.147967956232897,-16.69356193825714,2026-07-30T19:00:00+00:00,2026-07-30T15:00:00+00:00,9,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T01:12:49.765880+00:00
6830,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T15:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.06824,0.06824,0.0541,0.08179,17.267487299726447,-16.546991012114116,17.147967956232897,-16.69356193825714,2026-07-30T19:00:00+00:00,2026-07-30T15:00:00+00:00,9,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T01:12:49.766455+00:00
6831,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T15:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.06824,0.06824,0.0541,0.08179,17.267487299726447,-16.546991012114116,17.147967956232897,-16.69356193825714,2026-07-30T19:00:00+00:00,2026-07-30T15:00:00+00:00,9,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T01:12:49.768001+00:00
6842,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T17:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.06976,0.06976,0.0541,0.07138,18.706995412844037,-1.9352064220183447,18.58862767584098,-2.070087920489293,2026-07-30T19:00:00+00:00,2026-07-30T17:00:00+00:00,7,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T01:12:49.768405+00:00
6843,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T17:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.06976,0.06976,0.0541,0.07138,18.706995412844037,-1.9352064220183447,18.58862767584098,-2.070087920489293,2026-07-30T19:00:00+00:00,2026-07-30T17:00:00+00:00,7,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T01:12:49.769876+00:00
6853,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-30T20:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.06181,0.0692272,0.0578,0.0692272,5.40635280159629,-10.000000000000009,5.284646904339633,-10.133333333333342,2026-07-30T20:00:00+00:00,2026-07-31T00:30:00+00:00,4,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T01:12:49.770310+00:00
6878,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-31T00:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.07208,0.07208,0.07208,0.07208,-0.0,-0.0,-0.13333333333333336,-0.13333333333333336,2026-07-31T00:00:00+00:00,2026-07-31T00:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T02:12:45.310781+00:00
6879,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-31T00:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.07208,0.06443,0.06443,0.07208,8.844339622641515,-0.0,8.711006289308182,-0.14080531340805316,2026-07-31T00:30:00+00:00,2026-07-31T00:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T02:12:45.311116+00:00
6880,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-31T00:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.07208,0.07208,0.07208,0.07208,-0.0,-0.0,-0.13333333333333336,-0.13333333333333336,2026-07-31T00:00:00+00:00,2026-07-31T00:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T02:12:45.311362+00:00
6881,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-31T00:00:00+00:00,2026-07-31T00:30:00+00:00,60,0.07208,0.07208,0.07208,0.07208,-0.0,-0.0,-0.13333333333333336,-0.13333333333333336,2026-07-31T00:00:00+00:00,2026-07-31T00:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T02:12:45.313866+00:00
6915,combo_adaptive,MU,MUUSDTM,LONG,2026-07-30T20:00:00+00:00,2026-07-31T01:45:00+00:00,60,887.47,897.517782251425,930.28,870.43,10.651604236827618,-4.239741560278992,10.291819808300698,-4.587679971450755,2026-07-31T00:00:00+00:00,2026-07-30T20:00:00+00:00,5,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T02:12:45.899703+00:00
6932,combo_adaptive,MU,MUUSDTM,LONG,2026-07-30T20:00:00+00:00,2026-07-31T02:00:00+00:00,60,887.47,893.4880887159001,930.28,870.43,10.651604236827618,-4.239741560278992,10.29100574030269,-4.5884672359996195,2026-07-31T00:00:00+00:00,2026-07-30T20:00:00+00:00,6,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T03:13:02.031764+00:00
6933,combo_adaptive,MU,MUUSDTM,LONG,2026-07-30T20:00:00+00:00,2026-07-31T02:00:00+00:00,60,887.47,893.4880887159001,930.28,870.43,10.651604236827618,-4.239741560278992,10.29100574030269,-4.5884672359996195,2026-07-31T00:00:00+00:00,2026-07-30T20:00:00+00:00,6,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T03:13:02.032172+00:00
6934,combo_adaptive,MU,MUUSDTM,LONG,2026-07-30T20:00:00+00:00,2026-07-31T02:00:00+00:00,60,887.47,893.4880887159001,930.28,870.43,10.651604236827618,-4.239741560278992,10.29100574030269,-4.5884672359996195,2026-07-31T00:00:00+00:00,2026-07-30T20:00:00+00:00,6,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T03:13:02.032514+00:00
6935,combo_adaptive,MU,MUUSDTM,LONG,2026-07-30T20:00:00+00:00,2026-07-31T02:00:00+00:00,60,887.47,893.4880887159001,930.28,870.43,10.651604236827618,-4.239741560278992,10.29100574030269,-4.5884672359996195,2026-07-31T00:00:00+00:00,2026-07-30T20:00:00+00:00,6,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T03:13:02.032865+00:00
6976,combo_adaptive,UNI,UNIUSDTM,LONG,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,60,4.484,4.36158092596,4.573,4.36158092596,7.270108902385586,-9.99999999999998,6.670049142350905,-10.586052464149137,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T04:13:07.020873+00:00
6977,combo_adaptive,UNI,UNIUSDTM,LONG,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,60,4.484,4.36158092596,4.573,4.36158092596,7.270108902385586,-9.99999999999998,6.670049142350905,-10.586052464149137,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T04:13:07.021235+00:00
6978,combo_adaptive,UNI,UNIUSDTM,LONG,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,60,4.484,4.36158092596,4.573,4.36158092596,7.270108902385586,-9.99999999999998,6.670049142350905,-10.586052464149137,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T04:13:07.021522+00:00
6979,combo_adaptive,UNI,UNIUSDTM,LONG,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,60,4.484,4.36158092596,4.573,4.36158092596,7.270108902385586,-9.99999999999998,6.670049142350905,-10.586052464149137,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T04:13:07.022840+00:00
6980,combo_adaptive,UNI,UNIUSDTM,LONG,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,60,4.484,4.36158092596,4.573,4.36158092596,7.270108902385586,-9.99999999999998,6.670049142350905,-10.586052464149137,2026-07-31T01:00:00+00:00,2026-07-31T03:00:00+00:00,2,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T04:13:07.023121+00:00
6989,combo_adaptive,UNI,UNIUSDTM,LONG,2026-07-31T02:00:00+00:00,2026-07-31T03:00:00+00:00,60,4.38,4.38,4.521,4.38,11.062494247208777,0.0,10.503814750502931,-0.5498295013080788,2026-07-31T02:00:00+00:00,2026-07-31T02:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T04:13:07.023361+00:00
6990,combo_adaptive,UNI,UNIUSDTM,LONG,2026-07-31T02:00:00+00:00,2026-07-31T03:00:00+00:00,60,4.38,4.38,4.521,4.38,11.062494247208777,0.0,10.503814750502931,-0.5498295013080788,2026-07-31T02:00:00+00:00,2026-07-31T02:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T04:13:07.024603+00:00
6991,combo_adaptive,UNI,UNIUSDTM,LONG,2026-07-31T02:00:00+00:00,2026-07-31T03:00:00+00:00,60,4.38,4.38,4.521,4.38,11.062494247208777,0.0,10.503814750502931,-0.5498295013080788,2026-07-31T02:00:00+00:00,2026-07-31T02:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T04:13:07.024867+00:00
7004,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-31T03:00:00+00:00,2026-07-31T03:15:00+00:00,60,0.06058,0.0678496,0.06058,0.0678496,-0.0,-9.999999999999993,-0.1257861635220126,-10.133333333333326,2026-07-31T03:00:00+00:00,2026-07-31T03:15:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T05:12:21.308861+00:00
7006,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-31T01:00:00+00:00,2026-07-31T04:30:00+00:00,60,0.06976,0.062134,0.05705,0.07436,15.183008409785941,-5.495030581039748,15.0548145571467,-5.640723334311314,2026-07-31T03:00:00+00:00,2026-07-31T02:00:00+00:00,3,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T05:12:21.309282+00:00
7012,combo_adaptive,BANK,BANKUSDTM,SHORT,2026-07-31T04:00:00+00:00,2026-07-31T04:30:00+00:00,60,0.06641,0.0644177,0.0644177,0.06641,2.5000000000000036,-0.0,2.3666666666666702,-0.13536379018612524,2026-07-31T04:30:00+00:00,2026-07-31T04:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-07-31T06:13:32.875193+00:00
